Corpus,Amount,Duplicates
18269387,2,"[84955651, 18269387]"
122599037,2,"[186233765, 122599037]"
85939536,2,"[85939536, 7695775]"
82686459,2,"[82686459, 19436372]"
36927991,2,"[195645207, 36927991]"
97350745,2,"[97350745, 197063521]"
32994323,2,"[31114778, 32994323]"
24313322,2,"[24313322, 197250435]"
198850005,2,"[108396848, 198850005]"
13953884,2,"[13953884, 206965004]"
32759993,2,"[32759993, 28416437]"
95197089,2,"[95197089, 196992749]"
108425546,2,"[195864042, 108425546]"
95465658,2,"[95465658, 197334763]"
74499074,2,"[74499074, 36223876]"
31777141,2,"[45221819, 31777141]"
16842639,2,"[80238484, 16842639]"
38373550,2,"[33134432, 38373550]"
150497842,2,"[155300506, 150497842]"
71304210,2,"[71304210, 84201899]"
141910659,2,"[141910659, 210814911]"
196719629,2,"[197185140, 196719629]"
27675433,2,"[27675433, 6153937]"
62360433,2,"[43968576, 62360433]"
8845988,2,"[15073896, 8845988]"
15523486,2,"[195701995, 15523486]"
57444131,2,"[137210512, 57444131]"
210997303,2,"[211122361, 210997303]"
73258414,2,"[1787749, 73258414]"
188227889,2,"[188227889, 159138770]"
4967122,2,"[4967122, 203799907]"
157170459,2,"[157170459, 64263943]"
67315696,2,"[67315696, 86654134]"
1779159,2,"[62707024, 1779159]"
56747034,2,"[56747034, 1659254]"
33892693,2,"[33892693, 43903733]"
6220254,2,"[6220254, 31191326]"
155078441,2,"[155078441, 146832983]"
33220778,2,"[110127289, 33220778]"
116605797,2,"[52129561, 116605797]"
114760251,2,"[109745634, 114760251]"
15454084,2,"[85654082, 15454084]"
155012300,2,"[155012300, 155906647]"
5475160,2,"[5475160, 71625216]"
41400350,2,"[125017157, 41400350]"
74070014,2,"[5396018, 74070014]"
74246820,2,"[74246820, 77037324]"
42397802,2,"[201890416, 42397802]"
43023485,2,"[43023485, 208067503]"
136423657,2,"[136423657, 137128497]"
84811479,2,"[34699677, 84811479]"
58672632,2,"[58672632, 203029510]"
39304984,2,"[39304984, 84230209]"
204123987,2,"[204123987, 204157383]"
8671489,2,"[8671489, 195913111]"
74454388,2,"[74454388, 10342148]"
4675385,2,"[4675385, 203144764]"
207106948,2,"[207106948, 8186751]"
24112162,2,"[24112162, 4452853]"
162385529,2,"[161838304, 162385529]"
57069402,2,"[5439626, 57069402]"
53872590,2,"[53872590, 3676510]"
195908527,2,"[12689031, 195908527]"
46764999,2,"[46764999, 137586111]"
118785163,2,"[96598882, 118785163]"
124715523,2,"[124715523, 199668587]"
85588079,2,"[198121027, 85588079]"
71423386,2,"[133535818, 71423386]"
189909210,2,"[189909210, 32560579]"
86874928,2,"[86874928, 85579432]"
197128268,2,"[96241737, 197128268]"
197129096,2,"[197129096, 196751031]"
162384228,2,"[162384228, 150042927]"
169835567,2,"[78922317, 169835567]"
62128668,2,"[195711402, 62128668]"
122620933,2,"[209922412, 122620933]"
203725847,2,"[45437068, 203725847]"
12099047,2,"[209143218, 12099047]"
147420665,2,"[146935848, 147420665]"
197195424,2,"[197195424, 18469597]"
31047012,2,"[31047012, 209344766]"
34053317,2,"[43086728, 34053317]"
8073790,2,"[205007590, 8073790]"
108841303,2,"[201971201, 108841303]"
84208570,2,"[84208570, 31283354]"
73506488,2,"[73506488, 198278477]"
22592836,2,"[35004744, 22592836]"
196387992,2,"[196387992, 22780478]"
88924471,2,"[33481406, 88924471]"
201466349,2,"[169504474, 201466349]"
34324571,2,"[34324571, 33355775]"
71987594,2,"[71987594, 2057543]"
96968249,2,"[96968249, 102954403]"
73469447,2,"[73490959, 73469447]"
36951513,2,"[36951513, 147424393]"
150511932,2,"[150511932, 189868759]"
69678448,2,"[69678448, 154663487]"
37144092,2,"[37144092, 197436093]"
10335290,2,"[10335290, 58846742]"
22316247,2,"[74673540, 22316247]"
195108629,2,"[195108629, 195138749]"
214284252,2,"[214284252, 213415877]"
5709326,2,"[16362787, 5709326]"
81938640,2,"[81938640, 33262486]"
141731175,2,"[191452837, 141731175]"
8577069,2,"[8577069, 196600197]"
212778885,2,"[213746809, 212778885]"
124143391,2,"[58979293, 124143391]"
197316291,2,"[97341026, 197316291]"
204739528,2,"[204739528, 119045117]"
46665433,2,"[46665433, 13943770]"
152539124,2,"[21408314, 152539124]"
70437207,2,"[35850168, 70437207]"
7066845,2,"[81546984, 7066845]"
34528236,2,"[34528236, 46587758]"
12631960,2,"[12631960, 195901585]"
123897064,2,"[123897064, 128183909]"
170477484,2,"[170477484, 170609125]"
119727791,2,"[119718132, 119727791]"
151463244,2,"[151589361, 151463244]"
196748451,2,"[196748451, 197375183]"
122068907,2,"[122068907, 195285799]"
197334535,2,"[95254690, 197334535]"
195685206,2,"[9682288, 195685206]"
125759735,2,"[125759735, 88507751]"
8438437,2,"[8438437, 53447463]"
38824296,2,"[38824296, 59099146]"
16997524,2,"[73055801, 16997524]"
25615978,2,"[13888961, 25615978]"
77869344,2,"[77869344, 25817532]"
79937998,2,"[42525105, 79937998]"
197333903,2,"[95160153, 197333903]"
163665368,2,"[163665368, 162951391]"
16676006,2,"[16676006, 198158951]"
198496781,2,"[198496781, 92045487]"
201753859,2,"[201753859, 144123187]"
61614499,2,"[61614499, 12642247]"
44485437,2,"[44485437, 143620166]"
121940920,2,"[121940920, 122875728]"
189823313,2,"[189823313, 119356197]"
189797250,2,"[189797250, 21812951]"
191465396,2,"[191465396, 178088445]"
37455729,2,"[1078361, 37455729]"
98017132,2,"[98017132, 197398878]"
13398821,2,"[54630827, 13398821]"
41081489,2,"[41081489, 14468714]"
198711191,2,"[108028146, 198711191]"
73012197,2,"[22080811, 73012197]"
95798715,2,"[31968371, 95798715]"
25702636,2,"[25702636, 125001909]"
114711218,2,"[114711218, 208077719]"
204266701,2,"[210782355, 204266701]"
913876,2,"[913876, 62253655]"
73009108,2,"[339195, 73009108]"
44955742,2,"[44955742, 46344343]"
195108717,2,"[195108717, 195143495]"
197256145,2,"[98153297, 197256145]"
133243667,2,"[133243667, 134790861]"
8957762,2,"[208389722, 8957762]"
197300656,2,"[197300656, 196753188]"
196969555,2,"[95392097, 196969555]"
140106936,2,"[140106936, 54283678]"
115971197,2,"[9805992, 115971197]"
195138241,2,"[195138241, 195111923]"
18807328,2,"[18807328, 73156635]"
22017300,2,"[22017300, 24223406]"
14593498,2,"[14593498, 204028195]"
83721671,2,"[971288, 83721671]"
32962351,2,"[13695619, 32962351]"
186815234,2,"[186815234, 3296708]"
202575074,2,"[124996954, 202575074]"
24222724,2,"[24222724, 196594038]"
195291544,2,"[195291544, 93414157]"
119521903,2,"[6018514, 119521903]"
380601,2,"[380601, 203135366]"
114471729,2,"[2124264, 114471729]"
173185847,2,"[110314004, 173185847]"
20406196,2,"[196708041, 20406196]"
195344143,2,"[121552934, 195344143]"
204180202,2,"[146807738, 204180202]"
51648135,2,"[51633291, 51648135]"
8546323,2,"[208199809, 8546323]"
118923272,2,"[118923272, 2930437]"
125873454,2,"[122724203, 125873454]"
37491251,2,"[37491251, 54344013]"
196958224,2,"[196958224, 96595221]"
30986381,2,"[196604436, 30986381]"
201705096,2,"[201705096, 119234789]"
31988365,2,"[111124172, 31988365]"
122961174,2,"[32655571, 122961174]"
29715973,2,"[35935713, 29715973]"
108248975,2,"[64314574, 108248975]"
77035046,2,"[77932696, 77035046]"
201092792,2,"[201092792, 98410215]"
3128259,2,"[117813769, 3128259]"
61259397,2,"[9563709, 61259397]"
118436753,2,"[118436753, 118690004]"
62800202,2,"[62800202, 17886847]"
140114577,2,"[140114577, 3698058]"
116765661,2,"[86700763, 116765661]"
72254343,2,"[26835060, 72254343]"
121324848,2,"[121324848, 46110710]"
189868174,2,"[154560322, 189868174]"
94979381,2,"[197006490, 94979381]"
196983934,2,"[94252113, 196983934]"
72662700,2,"[72662700, 21420686]"
202244894,2,"[202244894, 145261103]"
12573116,2,"[74662496, 12573116]"
208533534,2,"[5641676, 208533534]"
100147891,2,"[7936227, 100147891]"
208339135,2,"[208341873, 208339135]"
167731693,2,"[156373755, 167731693]"
45182040,2,"[45182040, 34439572]"
198175400,2,"[198175400, 198176738]"
196875740,2,"[196875740, 196775078]"
204180624,2,"[204180624, 145968994]"
144766380,2,"[144766380, 194036991]"
7980348,2,"[7980348, 62479901]"
72674267,2,"[24994563, 72674267]"
72084501,2,"[72084501, 25841870]"
198573545,2,"[198573545, 198646786]"
125741087,2,"[126084606, 125741087]"
152561889,2,"[152561889, 150754795]"
10101597,2,"[10101597, 14972893]"
38845010,2,"[196797681, 38845010]"
71983473,2,"[71983473, 78447226]"
58360066,2,"[58360066, 7927091]"
19719542,2,"[89007417, 19719542]"
14556189,2,"[140585107, 14556189]"
35870654,2,"[35870654, 110922879]"
195487716,2,"[199111530, 195487716]"
110353843,2,"[110353843, 24202612]"
15360977,2,"[15360977, 18955508]"
9210589,2,"[7867595, 9210589]"
114733788,2,"[111716106, 114733788]"
73245102,2,"[43394882, 73245102]"
14903438,2,"[18047981, 14903438]"
119114896,2,"[119114896, 126271890]"
197657539,2,"[197657539, 40320439]"
7195407,2,"[49335835, 7195407]"
71705242,2,"[71705242, 25875982]"
5892450,2,"[90656162, 5892450]"
132404315,2,"[132404315, 55665253]"
189901991,2,"[122674903, 189901991]"
23071903,2,"[73340821, 23071903]"
204788093,2,"[109295532, 204788093]"
30701900,2,"[30701900, 72177293]"
39848000,2,"[39848000, 42836363]"
197036102,2,"[197036102, 196695103]"
35053844,2,"[21522224, 35053844]"
12161779,2,"[12161779, 71363341]"
59493067,2,"[54775105, 59493067]"
119386612,2,"[119386612, 7372453]"
195151550,2,"[195100701, 195151550]"
46630448,2,"[46630448, 79864551]"
53084711,2,"[53084715, 53084711]"
46322327,2,"[39068476, 46322327]"
27628701,2,"[196730018, 27628701]"
13263783,2,"[62421729, 13263783]"
73490107,2,"[73490107, 208956004]"
2217266,2,"[86206402, 2217266]"
143518688,2,"[143518688, 195031844]"
22037169,2,"[91134624, 22037169]"
195842475,2,"[55073227, 195842475]"
22068882,2,"[22068882, 72453829]"
189764931,2,"[189764931, 118103093]"
207953658,2,"[201983320, 207953658]"
3419806,2,"[90889261, 3419806]"
197501247,2,"[119222605, 197501247]"
189940874,2,"[189940874, 144279703]"
49411467,2,"[49411467, 80660444]"
85844392,2,"[85844392, 31668450]"
19775920,2,"[19775920, 61926964]"
122202037,2,"[117816723, 122202037]"
167713460,2,"[167713460, 157071998]"
8532964,2,"[8532964, 109703247]"
45137908,2,"[143632706, 45137908]"
134411057,2,"[134411057, 133844023]"
25358077,2,"[24381893, 25358077]"
73407859,2,"[46275115, 73407859]"
196882227,2,"[196794880, 196882227]"
54565708,2,"[54565708, 7543653]"
62602376,2,"[62602376, 11421324]"
208187365,2,"[208187365, 30950031]"
19372636,2,"[19372636, 47543765]"
44585272,2,"[44585272, 209147903]"
196641523,2,"[3736913, 196641523]"
97343180,2,"[97343180, 100828758]"
73250949,2,"[77319032, 73250949]"
137308335,2,"[25886218, 137308335]"
100492202,2,"[100492202, 139528509]"
137575640,2,"[137575640, 173187350]"
61568769,2,"[61568769, 204192314]"
196854430,2,"[98262635, 196854430]"
5014892,2,"[54598961, 5014892]"
155373550,2,"[7912645, 155373550]"
208925645,2,"[208925645, 122555998]"
41879217,2,"[41879217, 122788407]"
213252244,2,"[213003907, 213252244]"
94979781,2,"[196897049, 94979781]"
199087964,2,"[199087964, 122625767]"
137475710,2,"[189763914, 137475710]"
40232233,2,"[40232233, 33897975]"
85107936,2,"[85107936, 86265451]"
9116790,2,"[78619898, 9116790]"
214068587,2,"[214068587, 209961599]"
72065684,2,"[72065684, 594046]"
9102779,2,"[201882514, 9102779]"
70502305,2,"[70502305, 116388835]"
55613232,2,"[55613232, 16663047]"
40124028,2,"[72366091, 40124028]"
202574740,2,"[202574740, 119382045]"
131120532,2,"[131120532, 198124853]"
15429095,2,"[122733142, 15429095]"
124449527,2,"[123129187, 124449527]"
23063928,2,"[23063928, 88232473]"
195710408,2,"[195710408, 10011174]"
196771359,2,"[197335275, 196771359]"
162801033,2,"[162801033, 163383299]"
2969615,2,"[209575638, 2969615]"
13646844,2,"[13646844, 31131324]"
31159327,2,"[195860512, 31159327]"
80247652,2,"[71424931, 80247652]"
14595337,2,"[14595337, 118899698]"
14873288,2,"[14873288, 62596081]"
34616896,2,"[34616896, 12360421]"
25645258,2,"[196606370, 25645258]"
21958943,2,"[196380591, 21958943]"
7825744,2,"[7825744, 76486367]"
196725751,2,"[197210645, 196725751]"
80438178,2,"[80438178, 80609660]"
37048322,2,"[7211144, 37048322]"
54265753,2,"[54265753, 79760981]"
71947139,2,"[71947139, 28865196]"
143220530,2,"[143220530, 42466012]"
123121443,2,"[123121443, 7623315]"
121028954,2,"[189887393, 121028954]"
141522666,2,"[141522666, 170679110]"
186748765,2,"[163906658, 186748765]"
204927700,2,"[204927700, 18655941]"
83487554,2,"[83487554, 7171759]"
195134941,2,"[195279922, 195134941]"
22517531,2,"[198211395, 22517531]"
158259246,2,"[155446462, 158259246]"
208146071,2,"[6568510, 208146071]"
21727714,2,"[196638704, 21727714]"
164422169,2,"[164444928, 164422169]"
142589335,2,"[142589335, 152280943]"
86632942,2,"[26782370, 86632942]"
196890565,2,"[135950842, 196890565]"
10544036,2,"[79889856, 10544036]"
43640260,2,"[6834284, 43640260]"
10546511,2,"[208306110, 10546511]"
195941062,2,"[12622032, 195941062]"
192100874,2,"[193989617, 192100874]"
60062878,2,"[60425470, 60062878]"
22603112,2,"[22603112, 149636822]"
196746507,2,"[196746507, 196867325]"
76808778,2,"[41510370, 76808778]"
45218508,2,"[45218508, 28448877]"
1778246,2,"[61283013, 1778246]"
96788293,2,"[189787144, 96788293]"
41716903,2,"[41716903, 130752863]"
173187980,2,"[123392306, 173187980]"
196733159,2,"[40720427, 196733159]"
195160195,2,"[195160195, 195097956]"
12988232,2,"[12988232, 77148584]"
28398455,2,"[28905704, 28398455]"
149806544,2,"[149806544, 210644843]"
4231002,2,"[54561369, 4231002]"
52961999,2,"[52961999, 52051519]"
138770675,2,"[138770675, 138183527]"
196585367,2,"[36467648, 196585367]"
119376725,2,"[119376725, 123127647]"
36179213,2,"[73001092, 36179213]"
34469021,2,"[36846226, 34469021]"
2825689,2,"[2825689, 13420818]"
56174065,2,"[56174065, 147704444]"
158293619,2,"[158293619, 199060647]"
5599809,2,"[5599809, 196965013]"
78967843,2,"[37992360, 78967843]"
89978519,2,"[24315570, 89978519]"
97163177,2,"[97163177, 197066226]"
146467590,2,"[214652845, 146467590]"
54361505,2,"[54361505, 54239453]"
42906638,2,"[157999901, 42906638]"
103520012,2,"[103520012, 94775815]"
195300020,2,"[195280250, 195300020]"
196724385,2,"[196724385, 197256100]"
102562094,2,"[103809458, 102562094]"
196776601,2,"[196776601, 197325437]"
37582200,2,"[37582200, 85429736]"
3142099,2,"[197192536, 3142099]"
203291978,2,"[203291978, 201489355]"
39546104,2,"[39546104, 84981091]"
203721189,2,"[23734601, 203721189]"
44708574,2,"[44708574, 211374135]"
122621950,2,"[122621950, 189789623]"
144643742,2,"[150073101, 144643742]"
10536021,2,"[72292185, 10536021]"
46861459,2,"[46861459, 93082998]"
35939629,2,"[35939629, 77988487]"
162205052,2,"[162205052, 163534542]"
195351870,2,"[9015686, 195351870]"
195186839,2,"[85451358, 195186839]"
13137718,2,"[13137718, 214764446]"
34495437,2,"[196416588, 34495437]"
32911302,2,"[31966283, 32911302]"
8972171,2,"[4400458, 8972171]"
191865964,2,"[192942585, 191865964]"
164835165,2,"[207888314, 164835165]"
84411664,2,"[84411664, 11040403]"
28320206,2,"[9548022, 28320206]"
10780678,2,"[10780678, 196614863]"
62930514,2,"[62930514, 208021862]"
43859071,2,"[146132081, 43859071]"
145008606,2,"[72544149, 145008606]"
15767336,2,"[15767336, 36187047]"
202762927,2,"[208171648, 202762927]"
25765385,2,"[25765385, 2814349]"
77927539,2,"[77927539, 44369719]"
68844767,2,"[36980082, 68844767]"
72280171,2,"[202575249, 72280171]"
37094800,2,"[37094800, 10652619]"
197069593,2,"[197069593, 7221669]"
150184625,2,"[150184625, 158828003]"
198013193,2,"[30532128, 198013193]"
150400971,2,"[152695587, 150400971]"
33487129,2,"[33487129, 28793286]"
35346380,2,"[208241, 35346380]"
13215167,2,"[95831170, 13215167]"
196632215,2,"[49194190, 196632215]"
51662785,2,"[51662785, 51654058]"
132405985,2,"[40528576, 132405985]"
12991275,2,"[12991275, 24430691]"
12689790,2,"[12689790, 61729975]"
197021241,2,"[197021241, 97356021]"
85258742,2,"[85258742, 23768559]"
54228953,2,"[54228953, 54301151]"
78694970,2,"[78694970, 15514166]"
156471841,2,"[157268193, 156471841]"
25322112,2,"[25322112, 72981197]"
117651728,2,"[117651728, 125304562]"
73127271,2,"[80386410, 73127271]"
56129025,2,"[56129025, 201656011]"
31679751,2,"[73216132, 31679751]"
7756273,2,"[7756273, 85008852]"
8829355,2,"[52879186, 8829355]"
51984917,2,"[126238945, 51984917]"
139206012,2,"[139206012, 3780231]"
53436714,2,"[53436714, 59527100]"
119441762,2,"[121834858, 119441762]"
198153982,2,"[33599448, 198153982]"
102016769,2,"[102016769, 197091549]"
196587861,2,"[196587861, 7481182]"
98068684,2,"[7065491, 98068684]"
153221877,2,"[153221877, 150809918]"
25780849,2,"[25780849, 208044461]"
157990257,2,"[157990257, 168278462]"
5258087,2,"[30191766, 5258087]"
51630930,2,"[51654865, 51630930]"
96907130,2,"[96907130, 197317971]"
125456905,2,"[125456905, 32979851]"
93409799,2,"[204161207, 93409799]"
62164241,2,"[62164241, 11547522]"
31199815,2,"[81730459, 31199815]"
163271370,2,"[163271370, 163763807]"
136086438,2,"[13375544, 136086438]"
111370903,2,"[111252630, 111370903]"
202822892,2,"[209241370, 202822892]"
201759818,2,"[201759818, 143214819]"
46690788,2,"[3261755, 46690788]"
126177511,2,"[120780188, 126177511]"
114136279,2,"[109796479, 114136279]"
19621700,2,"[85291169, 19621700]"
43287547,2,"[111153, 43287547]"
104402127,2,"[46829787, 104402127]"
124197945,2,"[124197945, 123366214]"
186134388,2,"[80572072, 186134388]"
97093035,2,"[97093035, 30251517]"
10964894,2,"[80920084, 10964894]"
96058524,2,"[96058524, 197205076]"
154709898,2,"[154709898, 158149263]"
196830248,2,"[196830248, 197368583]"
196490606,2,"[21734976, 196490606]"
40608577,2,"[40608577, 74308201]"
7187815,2,"[120440742, 7187815]"
108473711,2,"[86433033, 108473711]"
201652466,2,"[97174714, 201652466]"
165283707,2,"[165283707, 199061815]"
19389742,2,"[19389742, 145325831]"
20633488,2,"[20633488, 54562066]"
29419290,2,"[29419290, 35429190]"
196931923,2,"[196931923, 196820253]"
150409838,2,"[156272752, 150409838]"
72868755,2,"[72868755, 25226117]"
108190914,2,"[108190914, 188005363]"
129837586,2,"[129837586, 201243279]"
16481506,2,"[16481506, 4594971]"
27369428,2,"[27369428, 955501]"
37081855,2,"[72150509, 37081855]"
32805125,2,"[1308544, 32805125]"
138220584,2,"[138220584, 136678151]"
165173682,2,"[165328201, 165173682]"
96239159,2,"[197290209, 96239159]"
196362967,2,"[26956091, 196362967]"
196986641,2,"[196986641, 196770733]"
211194487,2,"[97237808, 211194487]"
110609242,2,"[110609242, 195862735]"
90496747,2,"[90496747, 2309703]"
197314910,2,"[196818613, 197314910]"
196829535,2,"[196879481, 196829535]"
199469717,2,"[199469717, 156690367]"
164056581,2,"[163747986, 164056581]"
60632030,2,"[14992339, 60632030]"
32256974,2,"[37150235, 32256974]"
8072924,2,"[57163073, 8072924]"
26212775,2,"[195226594, 26212775]"
111090197,2,"[111090197, 4854759]"
84513002,2,"[84513002, 6570245]"
69754046,2,"[8091731, 69754046]"
52826924,2,"[3955930, 52826924]"
124421127,2,"[117863537, 124421127]"
142092213,2,"[65309410, 142092213]"
46050730,2,"[24121320, 46050730]"
15002119,2,"[208010952, 15002119]"
1338579,2,"[1338579, 54596487]"
81187427,2,"[46810273, 81187427]"
189258186,2,"[189258186, 202163803]"
20371918,2,"[20371918, 10535087]"
154455118,2,"[153927354, 154455118]"
76046468,2,"[76046468, 58802166]"
198455382,2,"[198455382, 54663415]"
204247691,2,"[135043051, 204247691]"
85129935,2,"[83728090, 85129935]"
21317631,2,"[38834587, 21317631]"
110501169,2,"[110501169, 51755276]"
196531602,2,"[196531602, 29285410]"
53309361,2,"[53309361, 119371898]"
110743010,2,"[110743010, 109134622]"
197191915,2,"[9107394, 197191915]"
156701660,2,"[156701660, 155740694]"
202148139,2,"[146002426, 202148139]"
54429755,2,"[54429755, 32384358]"
136279430,2,"[9040237, 136279430]"
201362483,2,"[210310592, 201362483]"
208865457,2,"[208865457, 29558221]"
19436064,2,"[19436064, 208800323]"
195332697,2,"[195332697, 147899955]"
202269419,2,"[202269419, 154939261]"
119267640,2,"[119267640, 123724253]"
20176029,2,"[33112178, 20176029]"
43756582,2,"[118267574, 43756582]"
14043913,2,"[14043913, 46351762]"
4914232,2,"[4914232, 4926238]"
503318,2,"[25996581, 503318]"
6383021,2,"[70709616, 6383021]"
5349906,2,"[5349906, 72629254]"
203090123,2,"[203090123, 203023292]"
208259390,2,"[9218912, 208259390]"
199001355,2,"[20991299, 199001355]"
73332021,2,"[39336220, 73332021]"
97062175,2,"[101069360, 97062175]"
53277166,2,"[54274148, 53277166]"
46183638,2,"[46183638, 29592150]"
45610760,2,"[45610760, 89505338]"
116691435,2,"[10716696, 116691435]"
95788672,2,"[95788672, 197317056]"
14881759,2,"[17080459, 14881759]"
4216238,2,"[54524816, 4216238]"
27328005,2,"[27328005, 34664789]"
131436231,2,"[131436231, 126585311]"
21470014,2,"[144808945, 21470014]"
61077263,2,"[5885549, 61077263]"
129412108,2,"[129412108, 126414118]"
196983075,2,"[196983075, 196818167]"
79078429,2,"[78231546, 79078429]"
54036690,2,"[54036690, 91677581]"
110420338,2,"[110420338, 31907723]"
97944574,2,"[95692333, 97944574]"
196544650,2,"[196544650, 209255103]"
201700720,2,"[201700720, 201127189]"
145523007,2,"[144227182, 145523007]"
110691079,2,"[109194534, 110691079]"
28980741,2,"[28980741, 71329341]"
89935436,2,"[90390860, 89935436]"
116304695,2,"[116304695, 21515199]"
57559008,2,"[57559008, 122449913]"
198748174,2,"[13068418, 198748174]"
162477473,2,"[162477473, 27579719]"
54489402,2,"[54489402, 3251211]"
34366294,2,"[29355493, 34366294]"
34549697,2,"[34549697, 6902908]"
147310111,2,"[145669325, 147310111]"
125230521,2,"[125230521, 55894363]"
40368256,2,"[84971360, 40368256]"
2935676,2,"[2935676, 31922988]"
89157495,2,"[20672984, 89157495]"
36039975,2,"[196392630, 36039975]"
17961896,2,"[17961896, 7397588]"
196878945,2,"[196878945, 95936030]"
189878262,2,"[189878262, 121027311]"
121935084,2,"[121935084, 121972614]"
97985519,2,"[38578959, 97985519]"
61164470,2,"[61164470, 35191343]"
110337055,2,"[123614268, 110337055]"
203095669,2,"[165000461, 203095669]"
5755675,2,"[5755675, 62710171]"
96657422,2,"[93699320, 96657422]"
52922241,2,"[52922241, 81731218]"
96781520,2,"[96781520, 98707491]"
56062741,2,"[56062741, 79445167]"
16046955,2,"[16046955, 195840204]"
53245318,2,"[15516787, 53245318]"
47561725,2,"[47561725, 22735486]"
37624858,2,"[37624858, 203724403]"
82873780,2,"[83099193, 82873780]"
200305992,2,"[200305992, 200792994]"
27355535,2,"[45963569, 27355535]"
57680704,2,"[57680704, 65370074]"
47509037,2,"[70738364, 47509037]"
196889648,2,"[196889648, 97109305]"
197330777,2,"[197330777, 95431854]"
11722550,2,"[82041772, 11722550]"
19914984,2,"[19914984, 196382717]"
202011147,2,"[202025848, 202011147]"
126354575,2,"[17859387, 126354575]"
116384293,2,"[116384293, 115866847]"
196979488,2,"[196979488, 97348819]"
81722831,2,"[81192326, 81722831]"
15803849,2,"[15803849, 14604749]"
62187575,2,"[21244902, 62187575]"
122593263,2,"[189885279, 122593263]"
37061885,2,"[33484857, 37061885]"
188863489,2,"[163969945, 188863489]"
198706794,2,"[198706794, 167578091]"
196967578,2,"[196967578, 196791502]"
131052650,2,"[112844457, 131052650]"
196738772,2,"[196738772, 197126972]"
43685966,2,"[43685966, 45340430]"
207947858,2,"[207947858, 207990475]"
80092869,2,"[78880212, 80092869]"
6498868,2,"[6498868, 46019910]"
73464572,2,"[73464572, 163166725]"
12891080,2,"[12891080, 195915364]"
123179456,2,"[123179456, 7060540]"
97735335,2,"[104330763, 97735335]"
202744624,2,"[202744624, 201195794]"
120670069,2,"[126023060, 120670069]"
72100228,2,"[29215843, 72100228]"
167921602,2,"[167921602, 204480334]"
107184886,2,"[109310009, 107184886]"
171469763,2,"[171469763, 189765967]"
210661404,2,"[210661404, 155036982]"
139473533,2,"[109482836, 139473533]"
10022870,2,"[47400547, 10022870]"
122928062,2,"[45418140, 122928062]"
196379063,2,"[46759440, 196379063]"
149871088,2,"[149871088, 73460572]"
21518478,2,"[79999595, 21518478]"
135087220,2,"[135087220, 106828887]"
26715198,2,"[26715198, 59086967]"
12798742,2,"[38400522, 12798742]"
211035340,2,"[211035340, 7755879]"
19117781,2,"[72415144, 19117781]"
6977123,2,"[6977123, 5888999]"
62582580,2,"[14591976, 62582580]"
22748806,2,"[1580828, 22748806]"
195693282,2,"[195693282, 209142599]"
189838272,2,"[189838272, 195293064]"
73428835,2,"[73428835, 196653007]"
208511811,2,"[208511811, 40061139]"
189787648,2,"[189787648, 52252282]"
208152119,2,"[35197039, 208152119]"
62096897,2,"[64219416, 62096897]"
101802925,2,"[20144076, 101802925]"
54445570,2,"[54445570, 196671950]"
29777447,2,"[35766124, 29777447]"
147680244,2,"[147680244, 151923741]"
76257040,2,"[76257040, 24793701]"
41529163,2,"[41529163, 196378827]"
196599524,2,"[46116513, 196599524]"
110866057,2,"[110866057, 113425910]"
12743975,2,"[12743975, 31700999]"
80236218,2,"[45183560, 80236218]"
101770126,2,"[59402314, 101770126]"
41697370,2,"[41697370, 70887926]"
57377832,2,"[57377832, 117388836]"
210993230,2,"[210993230, 116474711]"
206293019,2,"[206293019, 8692468]"
72998547,2,"[78619794, 72998547]"
71161881,2,"[71161881, 13942426]"
131121662,2,"[54811042, 131121662]"
132739673,2,"[132739673, 133126826]"
201738491,2,"[161233570, 201738491]"
13234368,2,"[13234368, 196599582]"
190896134,2,"[212566571, 190896134]"
144709270,2,"[143224645, 144709270]"
101038199,2,"[95888312, 101038199]"
4464593,2,"[4464593, 211475063]"
116085367,2,"[20921347, 116085367]"
93126979,2,"[93126979, 121786383]"
197225689,2,"[197225689, 97243379]"
41293902,2,"[197456145, 41293902]"
70667474,2,"[70667474, 28054628]"
163283761,2,"[163283761, 144759189]"
33370012,2,"[25343659, 33370012]"
12307578,2,"[210871408, 12307578]"
182667635,2,"[76661905, 182667635]"
79182695,2,"[80231461, 79182695]"
22055345,2,"[22055345, 39808145]"
90685068,2,"[34540027, 90685068]"
52918357,2,"[106028228, 52918357]"
31227264,2,"[31227264, 18470390]"
41985446,2,"[22446619, 41985446]"
70683105,2,"[70683105, 3249409]"
10944637,2,"[26133205, 10944637]"
15635791,2,"[15635791, 18096871]"
80206950,2,"[80336696, 80206950]"
61526270,2,"[61526270, 18210582]"
195672860,2,"[21115488, 195672860]"
1707076,2,"[1707076, 195865775]"
54615673,2,"[54615673, 15491667]"
195624276,2,"[21793625, 195624276]"
8600728,2,"[8600728, 39688857]"
73441716,2,"[73441716, 80865284]"
97939940,2,"[97939940, 26704540]"
35995710,2,"[37736843, 35995710]"
196609017,2,"[196609017, 43223326]"
197189427,2,"[33479536, 197189427]"
39817052,2,"[39817052, 1831311]"
196749789,2,"[197187299, 196749789]"
102354112,2,"[85501248, 102354112]"
85663641,2,"[85663641, 201186749]"
40879468,2,"[13315850, 40879468]"
198155962,2,"[198155962, 30332674]"
