Corpus,Amount,Duplicates
49644087,2,"['210933707', '49644087']"
60254612,2,"['59714302', '60254612']"
52110184,2,"['215124817', '52110184']"
10697227,2,"['108877471', '10697227']"
36694305,2,"['214848492', '36694305']"
189763723,2,"['215292389', '189763723']"
57672439,2,"['63926246', '57672439']"
30854059,2,"['215079541', '30854059']"
189825731,2,"['97776127', '189825731']"
58009587,2,"['215367509', '58009587']"
3005215,2,"['215041907', '3005215']"
43970874,39,"['214868104', '214839048', '43946256', '214948754', '214821522', '215065623', '215126425', '43938975', '215133216', '215036580', '215108009', '215045935', '214919987', '214892471', '215091522', '215074626', '214913604', '43939397', '43983430', '214833227', '214926928', '214863570', '215048787', '215106140', '215144927', '43945440', '214985187', '215116646', '215168744', '215170921', '214923756', '215165166', '215137646', '43958517', '215081589', '43962235', '43974140', '214969087', '43970874']"
32743632,2,"['208253430', '32743632']"
210231963,2,"['209829210', '210231963']"
46260004,11,"['38486081', '38910884', '39906994', '39589524', '23070360', '41553595', '5795772', '40398813', '40508766', '38551775', '46260004']"
4256426,3,"['215567656', '20293737', '4256426']"
80230421,2,"['135444783', '80230421']"
213437768,2,"['135361605', '213437768']"
12437850,2,"['215608204', '12437850']"
45378581,2,"['5418697', '45378581']"
177596895,11,"['177569760', '177604416', '177559142', '177600263', '177559741', '177565757', '177566900', '177587319', '177568892', '177592317', '177596895']"
49583412,2,"['215099184', '49583412']"
45707508,2,"['196890616', '45707508']"
5946513,2,"['214976293', '5946513']"
43971088,2,"['215157843', '43971088']"
195146945,3,"['195148689', '195124899', '195146945']"
121229863,2,"['195203008', '121229863']"
43976187,2,"['215104592', '43976187']"
3626715,2,"['214919661', '3626715']"
52162075,2,"['214843088', '52162075']"
36927991,2,"['195645207', '36927991']"
51613851,2,"['3776135', '51613851']"
10259675,2,"['214889222', '10259675']"
16842639,2,"['80238484', '16842639']"
2984088,2,"['204327838', '2984088']"
15523486,2,"['195701995', '15523486']"
188227889,2,"['159138770', '188227889']"
56747034,2,"['1659254', '56747034']"
210072664,2,"['215475328', '210072664']"
52985173,2,"['215305493', '52985173']"
208333979,2,"['215505087', '208333979']"
195908527,2,"['12689031', '195908527']"
16519705,2,"['215703503', '16519705']"
195108629,2,"['195138749', '195108629']"
204739528,2,"['119045117', '204739528']"
54100473,4,"['54113842', '54122731', '215289996', '54100473']"
34528236,2,"['46587758', '34528236']"
1991930,2,"['214968855', '1991930']"
133162213,2,"['215315775', '133162213']"
16791297,2,"['215655043', '16791297']"
83463307,53,"['201063939', '202562580', '203638810', '204242971', '199549485', '203786803', '207974979', '207940167', '73484880', '207939672', '113408095', '197422712', '76669568', '153302149', '195772042', '174805643', '208155794', '71733418', '207975085', '54480568', '195347640', '203661518', '199545046', '204866800', '202540307', '143421720', '186206488', '198498075', '73426221', '199381807', '204800304', '208612154', '182952258', '204773205', '202556245', '208144222', '58539374', '204815217', '195825525', '207975289', '207835027', '207946131', '201645475', '202416041', '72334772', '59343286', '73474497', '173189062', '73420231', '109941229', '198967285', '198965238', '83463307']"
37455729,2,"['1078361', '37455729']"
10358042,2,"['214959326', '10358042']"
195138241,2,"['195111923', '195138241']"
14593498,2,"['204028195', '14593498']"
195291544,2,"['93414157', '195291544']"
8546323,2,"['208199809', '8546323']"
64345697,2,"['215323629', '64345697']"
189774823,2,"['189769772', '189774823']"
13213831,2,"['215643084', '13213831']"
116765661,2,"['86700763', '116765661']"
12573116,2,"['74662496', '12573116']"
204180624,2,"['145968994', '204180624']"
198573545,2,"['198646786', '198573545']"
10101597,2,"['14972893', '10101597']"
1166312,2,"['214873344', '1166312']"
58360066,2,"['7927091', '58360066']"
52115902,2,"['52117308', '52115902']"
5892450,2,"['90656162', '5892450']"
189901991,2,"['122674903', '189901991']"
85533514,2,"['215314476', '85533514']"
99462241,2,"['99343865', '99462241']"
6932580,2,"['214856053', '6932580']"
195151550,2,"['195100701', '195151550']"
9514609,2,"['215029346', '9514609']"
3419806,2,"['90889261', '3419806']"
62602376,2,"['11421324', '62602376']"
44585272,2,"['209147903', '44585272']"
22755222,2,"['215115359', '22755222']"
137475710,2,"['189763914', '137475710']"
214068587,2,"['209961599', '214068587']"
23195228,2,"['215137601', '23195228']"
195795149,2,"['215297942', '195795149']"
1305938,2,"['215002261', '1305938']"
14873288,2,"['62596081', '14873288']"
71947139,2,"['28865196', '71947139']"
22517531,2,"['198211395', '22517531']"
203830459,2,"['215458102', '203830459']"
173187980,2,"['123392306', '173187980']"
195160195,2,"['195097956', '195160195']"
138770675,2,"['138183527', '138770675']"
158293619,2,"['199060647', '158293619']"
54361505,2,"['54239453', '54361505']"
122621950,2,"['189789623', '122621950']"
14564233,2,"['215193966', '14564233']"
32911302,2,"['31966283', '32911302']"
26188576,2,"['6410213', '26188576']"
197069593,2,"['7221669', '197069593']"
33487129,2,"['28793286', '33487129']"
3078853,2,"['215599270', '3078853']"
22399812,2,"['215119284', '22399812']"
22122111,2,"['52854458', '22122111']"
30404657,2,"['215142872', '30404657']"
17017834,2,"['215690769', '17017834']"
93409799,2,"['204161207', '93409799']"
62164241,2,"['11547522', '62164241']"
201652466,2,"['97174714', '201652466']"
22881424,2,"['198123883', '22881424']"
58725553,2,"['116802009', '58725553']"
53721289,3,"['52892684', '52889861', '53721289']"
21656873,2,"['215053913', '21656873']"
196986641,2,"['196770733', '196986641']"
142092213,2,"['65309410', '142092213']"
18508513,2,"['214917529', '18508513']"
26071998,2,"['215145038', '26071998']"
204247691,2,"['135043051', '204247691']"
201776418,3,"['201765233', '201756923', '201776418']"
202148139,2,"['146002426', '202148139']"
156634826,2,"['211188525', '156634826']"
4236196,4,"['4228493', '4262268', '4238367', '4236196']"
51650438,6,"['51654912', '51661199', '51663030', '51660984', '51668569', '51650438']"
10755307,2,"['215621325', '10755307']"
174798442,2,"['215300828', '174798442']"
203090123,2,"['203023292', '203090123']"
52049491,2,"['215120696', '52049491']"
17280118,3,"['18741432', '115177877', '17280118']"
53277166,2,"['54274148', '53277166']"
209828234,2,"['117879683', '209828234']"
213629781,2,"['215616230', '213629781']"
196983075,2,"['196818167', '196983075']"
52126625,2,"['214961535', '52126625']"
7140609,2,"['214867161', '7140609']"
116304695,2,"['21515199', '116304695']"
36369771,3,"['42304100', '33822676', '36369771']"
3108438,2,"['215207793', '3108438']"
162477473,2,"['27579719', '162477473']"
34366294,2,"['29355493', '34366294']"
31831486,6,"['39590659', '28251625', '35861197', '6618189', '36582073', '31831486']"
11043335,2,"['215522029', '11043335']"
36277517,2,"['215107213', '36277517']"
19220326,2,"['215307657', '19220326']"
40368256,2,"['84971360', '40368256']"
8923190,2,"['215176908', '8923190']"
36039975,2,"['196392630', '36039975']"
17961896,2,"['7397588', '17961896']"
189878262,2,"['121027311', '189878262']"
121935084,2,"['121972614', '121935084']"
61164470,2,"['35191343', '61164470']"
54454536,2,"['215315159', '54454536']"
5755675,2,"['62710171', '5755675']"
96657422,2,"['93699320', '96657422']"
2764933,2,"['215043812', '2764933']"
47561725,2,"['22735486', '47561725']"
149917975,2,"['215356483', '149917975']"
92427533,6,"['91441381', '92461573', '90166929', '215085713', '49229116', '92427533']"
196979488,2,"['97348819', '196979488']"
18919950,2,"['215559069', '18919950']"
14627562,2,"['214957916', '14627562']"
131052650,2,"['112844457', '131052650']"
43685966,2,"['45340430', '43685966']"
54458253,2,"['215271707', '54458253']"
207947858,2,"['207990475', '207947858']"
189911121,2,"['189911281', '189911121']"
52942872,2,"['215399145', '52942872']"
12891080,2,"['195915364', '12891080']"
10273837,2,"['215215042', '10273837']"
733085,2,"['214818546', '733085']"
201738491,2,"['161233570', '201738491']"
13234368,2,"['196599582', '13234368']"
101038199,2,"['95888312', '101038199']"
116085367,2,"['20921347', '116085367']"
51696668,3,"['51699987', '51697309', '51696668']"
17142454,2,"['215696694', '17142454']"
189918042,4,"['189918736', '189918033', '189917717', '189918042']"
52918357,2,"['106028228', '52918357']"
141933723,2,"['141912842', '141933723']"
35995710,2,"['37736843', '35995710']"
189848815,9,"['189849249', '189848844', '189849151', '189848813', '189848944', '189848753', '189848979', '189849046', '189848815']"
198114651,2,"['215458008', '198114651']"
14678808,2,"['215182674', '14678808']"
30776011,2,"['78815692', '30776011']"
114216342,2,"['44495721', '114216342']"
70977936,2,"['84734300', '70977936']"
26049140,2,"['215583536', '26049140']"
20893924,2,"['215135937', '20893924']"
35778120,2,"['214956132', '35778120']"
44112754,2,"['215160713', '44112754']"
49354434,2,"['214920759', '49354434']"
80600267,2,"['35114836', '80600267']"
520454,2,"['215563530', '520454']"
210118411,2,"['215498354', '210118411']"
119355249,2,"['30390688', '119355249']"
72621497,2,"['5730494', '72621497']"
4561423,2,"['215160837', '4561423']"
86238827,2,"['196612190', '86238827']"
13149986,6,"['29362049', '37005316', '29552135', '28490393', '30871583', '13149986']"
201320927,2,"['134443903', '201320927']"
8272008,2,"['215650439', '8272008']"
115173225,2,"['208866544', '115173225']"
3602600,2,"['149203257', '3602600']"
39150775,2,"['24405150', '39150775']"
132584169,2,"['186229685', '132584169']"
25406765,2,"['62877468', '25406765']"
54350731,28,"['54367106', '54353676', '53269005', '54308883', '54331383', '54335897', '54386852', '54418088', '54251566', '54294191', '54291374', '54258625', '54380226', '54361667', '54232131', '54431430', '54251590', '54402253', '54356176', '54328536', '54235355', '54230374', '205938665', '53265772', '54271862', '54398326', '54363900', '54350731']"
15427941,2,"['214944117', '15427941']"
202641148,2,"['215452955', '202641148']"
4785746,2,"['215120975', '4785746']"
196654249,2,"['31122314', '196654249']"
154505041,2,"['155787399', '154505041']"
196725930,2,"['197377592', '196725930']"
6182187,2,"['45748937', '6182187']"
215094125,24,"['215232006', '215174549', '215231896', '215233563', '215131936', '215095207', '215040680', '215074739', '215231671', '215233464', '214908480', '215237833', '215230410', '215150027', '215014484', '215232859', '215122148', '215232485', '215231720', '215230824', '215232619', '215140596', '215172989', '215094125']"
2674485,2,"['215643173', '2674485']"
202167256,2,"['132622621', '202167256']"
170079207,2,"['215257983', '170079207']"
59613302,2,"['215245911', '59613302']"
5031738,2,"['214904898', '5031738']"
208060230,2,"['215474027', '208060230']"
16386866,2,"['7092496', '16386866']"
9483579,2,"['8845917', '9483579']"
17460632,2,"['209828646', '17460632']"
195689853,2,"['76964671', '195689853']"
43172984,2,"['1289268', '43172984']"
202644178,2,"['109355849', '202644178']"
182237187,2,"['215437172', '182237187']"
6431922,2,"['215066068', '6431922']"
15008576,2,"['14709243', '15008576']"
4940201,2,"['214842296', '4940201']"
6425084,2,"['215025075', '6425084']"
53027548,2,"['215333068', '53027548']"
41087329,2,"['67289524', '41087329']"
16028209,4,"['16644753', '14439155', '17156100', '16028209']"
6887499,2,"['196128045', '6887499']"
158301235,2,"['151823838', '158301235']"
42804380,5,"['206139751', '31772107', '19908210', '2648988', '42804380']"
205391899,2,"['28588745', '205391899']"
195270694,22,"['195272960', '195269767', '195276682', '195278859', '195269901', '195275149', '195271193', '195277091', '195272495', '195277361', '195274290', '195276998', '195279840', '195280995', '195270504', '195274344', '195270896', '195269497', '195278330', '195275003', '195281020', '195270694']"
37671394,2,"['215589962', '37671394']"
29655792,2,"['208177226', '29655792']"
9593706,2,"['214951330', '9593706']"
11383578,2,"['78497863', '11383578']"
6812441,2,"['59845051', '6812441']"
20043536,2,"['215027489', '20043536']"
3737750,2,"['215169342', '3737750']"
52931505,2,"['134867093', '52931505']"
37964970,2,"['33659713', '37964970']"
134905563,2,"['53151637', '134905563']"
4047920,2,"['209289927', '4047920']"
36654548,2,"['33201419', '36654548']"
13549395,2,"['75991449', '13549395']"
40804413,2,"['203786465', '40804413']"
36468816,2,"['214898291', '36468816']"
7444938,2,"['215075256', '7444938']"
51642964,2,"['51632920', '51642964']"
9625246,2,"['214868285', '9625246']"
186227894,2,"['12816263', '186227894']"
4302497,6,"['32407681', '35432225', '4353613', '4305428', '4343710', '4302497']"
195299914,3,"['189909891', '189870023', '195299914']"
199447767,2,"['215472762', '199447767']"
31312949,2,"['4436572', '31312949']"
3546764,2,"['215077717', '3546764']"
108989445,2,"['116110998', '108989445']"
134185172,2,"['215318854', '134185172']"
40133308,2,"['215158879', '40133308']"
2205934,2,"['41111350', '2205934']"
19339279,2,"['71903004', '19339279']"
18295316,2,"['214850253', '18295316']"
13624953,2,"['215157049', '13624953']"
5393349,2,"['214980213', '5393349']"
35221971,2,"['215102544', '35221971']"
7951082,2,"['214847311', '7951082']"
24009730,2,"['214847105', '24009730']"
7240991,2,"['7177447', '7240991']"
189952868,2,"['143801775', '189952868']"
49539603,2,"['115357654', '49539603']"
196799764,2,"['197233175', '196799764']"
8723598,2,"['214850217', '8723598']"
43568683,2,"['35687288', '43568683']"
74545839,2,"['79453525', '74545839']"
202865960,2,"['215495398', '202865960']"
10842282,7,"['34205506', '2731785', '46568496', '44464983', '42911959', '38182171', '10842282']"
6761910,2,"['214961643', '6761910']"
103107961,2,"['215434156', '103107961']"
199045872,2,"['215426664', '199045872']"
80082975,2,"['10074102', '80082975']"
46929834,2,"['214901372', '46929834']"
49331675,2,"['214922050', '49331675']"
121271328,2,"['25483042', '121271328']"
211143420,2,"['215431654', '211143420']"
81205859,2,"['215375636', '81205859']"
62703331,2,"['45668677', '62703331']"
87901,2,"['41957038', '87901']"
29671555,2,"['214965129', '29671555']"
36374650,2,"['198129261', '36374650']"
39544692,2,"['8550084', '39544692']"
110259207,2,"['20860974', '110259207']"
8077540,2,"['215619173', '8077540']"
189767007,2,"['34121973', '189767007']"
13404794,2,"['195882725', '13404794']"
36713640,2,"['215053854', '36713640']"
81382798,2,"['80856932', '81382798']"
201844132,2,"['215441214', '201844132']"
16697611,2,"['215184341', '16697611']"
122114331,2,"['189830870', '122114331']"
5857747,2,"['214978832', '5857747']"
32889979,2,"['5094391', '32889979']"
125595405,2,"['53677227', '125595405']"
45834164,2,"['34768682', '45834164']"
44605647,2,"['41038582', '44605647']"
215318950,23,"['215254914', '215245320', '215379082', '215264782', '215377166', '215372178', '215264278', '215402399', '215268268', '215359408', '215373236', '215263159', '215355466', '215402699', '215248591', '215259866', '215256669', '215258717', '215325670', '215365223', '215241576', '215271544', '215318950']"
37905154,2,"['208525988', '37905154']"
53267429,60,"['54327681', '53273862', '54239495', '54398856', '54390921', '54244872', '54253707', '54317201', '54291090', '54346259', '54289300', '54362645', '54250773', '54228504', '54399386', '54257691', '54287775', '54301344', '54318753', '54241953', '54339105', '54266276', '54299813', '53261098', '54273451', '54426539', '54337966', '54352304', '54337587', '53217972', '54241207', '53296311', '54297274', '54244411', '54257086', '53217854', '54429126', '53255242', '54230987', '54369867', '54226638', '54421199', '53271504', '54336079', '54299732', '54383062', '54402137', '53272668', '53268828', '54321374', '54297053', '53264476', '54260961', '54264042', '54408939', '54329963', '27252330', '54400363', '205978095', '53267429']"
77539241,2,"['40114684', '77539241']"
32801955,2,"['27386711', '32801955']"
57620602,2,"['71762902', '57620602']"
3193793,2,"['215215125', '3193793']"
132527581,2,"['215374633', '132527581']"
209433168,2,"['215470867', '209433168']"
78431295,2,"['215431266', '78431295']"
